1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,EnclosedPorch,Fireplaces,FullBath,GarageArea,GarageCars,GarageYrBlt,GrLivArea,HalfBath,KitchenAbvGr,LotArea,LotFrontage,LowQualFinSF,MasVnrArea,MiscVal,MoSold,OpenPorchSF,PoolArea,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MSZoning_nan,Street_Grvl,Street_Pave,Street_nan,Alley_Grvl,Alley_Pave,Alley_nan,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LotShape_nan,LandContour_Bnk,LandContour_Low,LandContour_Lvl,LandContour_nan,Utilities_AllPub,Utilities_NoSeWa,Utilities_nan,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR3,LotConfig_Inside,Neighborhood_ClearCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_RRAe,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gambrel,RoofMatl_CompShg,RoofMatl_WdShngl,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior2nd_AsbShng,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,MasVnrType_BrkFace,ExterQual_Ex,ExterQual_TA,ExterCond_Fa,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Foundation_nan,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtCond_Fa,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_GLQ,BsmtFinType1_Rec,Heating_GasA,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,HeatingQC_nan,CentralAir_N,CentralAir_Y,CentralAir_nan,Electrical_FuseA,Electrical_Mix,Electrical_nan,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Sev,Functional_Typ,Functional_nan,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Po,FireplaceQu_TA,FireplaceQu_nan,GarageType_Attchd,GarageType_Basment,GarageType_CarPort,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageFinish_nan,GarageQual_Ex,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageCond_TA,PavedDrive_Y,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,PoolQC_nan,Fence_GdWo,Fence_nan,MiscFeature_Shed,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,MSSubClass_30.0,MSSubClass_50.0,OverallQual_1.0,OverallQual_3.0,OverallQual_4.0,OverallQual_5.0,OverallQual_7.0,OverallQual_8.0,OverallQual_9.0,OverallQual_10.0,OverallQual_nan,OverallCond_1.0,OverallCond_2.0,OverallCond_3.0,OverallCond_4.0,OverallCond_5.0,OverallCond_6.0,OverallCond_7.0,OverallCond_8.0,OverallCond_9.0,LotArea_Outlier,BsmtFinSF1_Outlier,TotalBsmtSF_Outlier,1stFlrSF_Outlier,2ndFlrSF_Outlier,LowQualFinSF_Outlier,GrLivArea_Outlier,BsmtFullBath_Nan,BsmtFullBath_Outlier,BsmtHalfBath_Nan,BsmtHalfBath_Outlier,FullBath_Outlier,HalfBath_Outlier,BedroomAbvGr_Outlier,KitchenAbvGr_Outlier,TotRmsAbvGrd_Outlier,Fireplaces_Outlier,GarageCars_Nan,GarageCars_Outlier,GarageArea_Nan,GarageArea_Outlier,WoodDeckSF_Outlier,OpenPorchSF_Outlier,EnclosedPorch_Outlier,3SsnPorch_Outlier,ScreenPorch_Outlier,SalePrice,Id
1040.0,0.0,0.0,3.0,6.81014245012,0.0,1.0,0.0,4.90527477844,0.0,0.0,1.0,384.0,1.0,1965.0,1040.0,0.0,0.69314718056,9.32375833901,70.0,0.0,0.0,0.0,2,0.0,0.0,0.0,5.0,1040.0,0.0,1965.0,1965,2008,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7714361601,11
1182.0,7.04141166379,0.0,4.0,6.90675477865,0.0,1.0,0.0,5.18178355029,0.0,2.0,3.0,736.0,3.0,2005.0,2324.0,0.0,0.69314718056,9.38639231576,85.0,0.0,5.65948221576,0.0,7,3.09104245336,0.0,0.0,11.0,1175.0,4.99721227376,2005.0,2006,2006,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.751299696,12
912.0,0.0,0.0,2.0,6.6039438246,0.0,1.0,0.0,5.17048399504,0.0,0.0,1.0,352.0,1.0,1962.0,912.0,0.0,0.69314718056,9.47031717334,70.049958368,0.0,0.0,0.0,9,0.0,0.0,5.17614973257,4.0,912.0,4.94875989038,1962.0,1962,2008,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8775685786,13
1494.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.30988148582,0.0,1.0,2.0,840.0,3.0,2006.0,1494.0,0.0,0.69314718056,9.27359682161,91.0,0.0,5.72684774759,0.0,8,3.52636052462,0.0,0.0,7.0,1494.0,5.08140436498,2006.0,2007,2007,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5407575716,14
1253.0,0.0,0.0,2.0,6.59850902861,0.0,1.0,0.0,6.25575004175,5.17614973257,1.0,1.0,352.0,1.0,1960.0,1253.0,1.0,0.69314718056,9.2984428202,70.049958368,0.0,5.36129216571,0.0,5,5.36597601502,0.0,0.0,5.0,1253.0,0.0,1960.0,1960,2008,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9640010843,15
854.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.72503364217,0.0,0.0,1.0,576.0,2.0,1991.0,854.0,0.0,0.69314718056,8.71948076085,51.0,0.0,0.0,0.0,7,4.72738781871,0.0,0.0,5.0,832.0,3.89182029811,1929.0,2001,2007,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7905572016,16
1004.0,0.0,0.0,2.0,6.36130247757,0.0,1.0,0.0,6.05678401323,0.0,1.0,1.0,480.0,2.0,1970.0,1004.0,0.0,0.69314718056,9.32741204356,70.049958368,0.0,5.19849703127,6.55250788703,3,0.0,0.0,0.0,5.0,1004.0,0.0,1970.0,1970,2010,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9117015849,17
1296.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,516.0,2.0,1967.0,1296.0,0.0,0.71616783155,9.28656039789,72.0,0.0,0.0,6.21660610108,10,0.0,0.0,0.0,6.0,0.0,0.0,1967.0,1967,2006,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.4075649493,18
1114.0,0.0,0.0,3.0,6.4723462945,0.0,1.0,0.0,6.15060276845,0.0,0.0,1.0,576.0,2.0,2004.0,1114.0,1.0,0.69314718056,9.52485909838,66.0,0.0,0.0,0.0,6,4.63472898823,0.0,0.0,6.0,1114.0,0.0,2004.0,2004,2008,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9766594812,19
1339.0,0.0,0.0,3.0,6.22455842928,0.0,0.0,0.0,6.26530121274,0.0,0.0,1.0,294.0,1.0,1958.0,1339.0,0.0,0.69314718056,8.93075873556,70.0,0.0,0.0,0.0,5,0.0,0.0,0.0,6.0,1029.0,0.0,1958.0,1965,2009,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8422292121,20
1158.0,7.10578612948,0.0,4.0,0.0,0.0,0.0,0.0,7.05531284334,0.0,1.0,3.0,853.0,3.0,2005.0,2376.0,1.0,0.69314718056,9.56212336983,101.0,0.0,5.94279937513,0.0,11,5.04342511692,0.0,0.0,9.0,1158.0,5.48479693349,2005.0,2006,2006,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6925031125,21
1108.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.45833828334,5.32787616879,1.0,1.0,280.0,1.0,1930.0,1108.0,0.0,0.69314718056,8.91596931137,57.0,0.0,0.0,0.0,6,0.0,0.0,0.0,6.0,637.0,0.0,1930.0,1950,2007,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8451027773,22
1795.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.48324441607,0.0,1.0,2.0,534.0,2.0,2002.0,1795.0,0.0,0.69314718056,9.18430435743,75.0,0.0,5.64190707094,0.0,9,5.07517381523,0.0,0.0,7.0,1777.0,5.14749447681,2002.0,2002,2008,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3458345879,23
1060.0,0.0,0.0,3.0,6.73459165997,0.0,1.0,0.0,5.30330490806,0.0,1.0,1.0,572.0,2.0,1976.0,1060.0,0.0,0.69314718056,8.34877453979,44.0,0.0,0.0,0.0,6,4.70953020131,0.0,0.0,6.0,1040.0,4.61512051684,1976.0,1976,2007,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7745202027,24
1060.0,0.0,0.0,3.0,5.24174701506,3.86176738444,1.0,0.0,5.32300997914,0.0,1.0,1.0,270.0,1.0,1968.0,1060.0,0.0,0.69314718056,9.01760477683,70.049958368,0.0,0.0,0.0,5,4.51085950652,0.0,0.0,6.0,1060.0,6.00881318544,1968.0,2001,2010,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9447078814,25
1600.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.35691824236,0.0,1.0,2.0,890.0,3.0,2007.0,1600.0,0.0,0.69314718056,9.56317796268,110.0,0.0,6.46302945692,0.0,7,4.04305126783,0.0,0.0,7.0,1566.0,0.0,2007.0,2007,2009,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4541039124,26
900.0,0.0,0.0,3.0,5.45958551414,6.18826412308,0.0,0.0559400158823,5.19849703127,0.0,0.0,1.0,576.0,2.0,2005.0,900.0,0.0,0.69314718056,8.88197518425,60.0,0.0,0.0,0.0,5,3.49650756147,0.0,0.0,5.0,900.0,5.40717177146,1951.0,2000,2010,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8115474775,27
1704.0,0.0,0.0,3.0,7.10578612948,0.0,1.0,0.0,6.18826412308,0.0,1.0,2.0,772.0,3.0,2008.0,1704.0,0.0,0.69314718056,9.34827455807,98.0,0.0,5.30330490806,0.0,5,3.93182563272,0.0,0.0,7.0,1704.0,0.0,2007.0,2008,2010,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6313403809,28
1600.0,0.0,0.0,2.0,7.15305163494,0.0,1.0,0.0,5.3375380797,0.0,2.0,1.0,319.0,1.0,1957.0,1600.0,0.0,0.69314718056,9.70026917003,47.0,0.0,0.0,0.0,12,3.86409822014,0.0,0.0,6.0,1484.0,5.66642668811,1957.0,1997,2006,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.2428866187,29
520.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.25575004175,4.47733681448,0.0,1.0,240.0,1.0,1920.0,520.0,0.0,0.69314718056,8.7522653136,60.0,0.0,0.0,0.0,5,0.0,0.0,0.0,4.0,520.0,3.91202300543,1927.0,1950,2008,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1345890243,30
649.0,6.50578406013,0.0,3.0,0.0,0.0,0.0,0.0,6.47697236289,5.1532915945,0.0,1.0,250.0,1.0,1920.0,1317.0,0.0,0.69314718056,9.04793908262,50.0,0.0,0.0,0.0,7,4.00733318523,0.0,0.0,6.0,649.0,0.0,1920.0,1950,2008,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5966347331,31
1228.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.11395610957,0.0,0.0,1.0,271.0,1.0,1966.0,1228.0,1.0,0.69314718056,9.05310159555,70.049958368,0.0,0.0,0.0,6,4.18965474203,0.0,0.0,6.0,1228.0,0.0,1966.0,2006,2008,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9140478236,32
1234.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.11882624906,0.0,0.0,2.0,484.0,2.0,2007.0,1234.0,0.0,0.69314718056,9.31018570695,85.0,0.0,0.0,0.0,1,3.43398720449,0.0,0.0,7.0,1234.0,0.0,2007.0,2007,2008,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1001564199,33
